Country_Name,Market_Year,Arabica Production,Bean Exports,Bean Imports,Beginning Stocks,Domestic Consumption,Ending Stocks,Exports,Imports,Other Production,Production,Roast & Ground Exports,Roast & Ground Imports,Robusta Production,"Rst,Ground Dom. Consum",Soluble Dom. Cons.,Soluble Exports,Soluble Imports,Total Distribution,Total Supply
Ecuador,1969,925,825,0,178,125,202,825,0,0,974,0,0,49,112,13,0,0,1152,1152
Ecuador,1970,541,563,0,202,131,89,563,0,0,581,0,0,40,117,14,0,0,783,783
Ecuador,1971,1142,975,0,89,134,234,976,0,0,1255,0,0,113,119,15,1,0,1344,1344
Ecuador,1972,915,821,0,234,140,292,829,0,0,1027,0,0,112,124,16,8,0,1261,1261
Ecuador,1973,922,1033,0,292,144,152,1055,0,0,1059,0,0,137,126,18,22,0,1351,1351
Ecuador,1974,1202,993,0,152,150,405,1011,0,0,1414,0,0,212,128,22,18,0,1566,1566
Ecuador,1975,798,928,0,405,157,264,945,0,0,961,0,0,163,130,27,17,0,1366,1366
Ecuador,1976,996,1121,0,264,165,197,1146,0,0,1244,0,0,248,134,31,25,0,1508,1508
Ecuador,1977,1042,1203,0,197,175,190,1221,0,0,1389,3,0,347,143,32,15,0,1586,1586
Ecuador,1978,1065,1106,0,190,195,304,1125,0,0,1434,1,0,369,161,34,18,0,1624,1624
Ecuador,1979,1214,1408,0,304,203,289,1452,0,0,1640,1,0,426,166,37,43,0,1944,1944
Ecuador,1980,1179,1211,0,289,211,305,1382,0,0,1609,1,0,430,173,38,170,0,1898,1898
Ecuador,1981,1021,860,0,305,220,564,1038,0,0,1517,0,0,496,180,40,178,0,1822,1822
Ecuador,1982,1247,999,0,564,230,950,1176,0,0,1792,2,0,545,189,41,175,0,2356,2356
Ecuador,1983,1009,1343,0,950,240,960,1550,0,0,1800,0,0,791,200,40,207,0,2750,2750
Ecuador,1984,610,1139,0,960,245,765,1330,0,0,1380,11,0,770,201,44,180,0,2340,2340
Ecuador,1985,700,1261,0,765,260,548,1457,0,0,1500,25,0,800,215,45,171,0,2265,2265
Ecuador,1986,1164,1475,0,548,271,549,1694,0,0,1966,34,0,802,225,46,185,0,2514,2514
Ecuador,1987,1368,1600,0,549,282,715,1820,0,0,2268,50,0,900,235,47,170,0,2817,2817
Ecuador,1988,931,1643,0,715,282,300,1796,0,0,1663,32,0,732,235,47,121,0,2378,2378
Ecuador,1989,1197,1228,0,300,285,761,1404,0,0,2150,54,0,953,230,55,122,0,2450,2450
Ecuador,1990,1150,2065,0,761,301,327,2283,0,0,2150,50,0,1000,243,58,168,0,2911,2911
Ecuador,1991,950,1570,0,327,293,112,1752,0,0,1830,5,0,880,237,56,177,0,2157,2157
Ecuador,1992,900,1210,0,112,298,119,1395,0,0,1700,5,0,800,240,58,180,0,1812,1812
Ecuador,1993,820,936,0,119,300,101,1278,0,0,1560,10,0,740,240,60,332,0,1679,1679
Ecuador,1994,1200,1393,0,101,300,60,1891,0,0,2150,18,0,950,240,60,480,0,2251,2251
Ecuador,1995,1500,1930,315,60,300,50,2580,320,0,2550,30,0,1050,240,60,620,5,2930,2930
Ecuador,1996,1050,1285,160,50,300,40,1775,165,0,1900,20,0,850,240,60,470,5,2115,2115
Ecuador,1997,860,1200,50,40,300,35,1575,55,0,1815,15,0,955,240,60,360,5,1910,1910
Ecuador,1998,490,675,105,35,308,35,1032,110,0,1230,10,0,740,248,60,347,5,1375,1375
Ecuador,1999,722,608,0,35,310,31,1016,0,0,1322,14,0,600,250,60,394,0,1357,1357
Ecuador,2000,712,680,0,31,316,20,990,0,0,1295,5,0,583,256,60,305,0,1326,1326
Ecuador,2001,555,346,0,20,310,14,701,0,0,1005,5,0,450,250,60,350,0,1025,1025
Ecuador,2002,505,366,108,14,310,9,713,108,0,910,6,0,405,250,60,341,0,1032,1032
Ecuador,2003,410,222,130,9,300,29,600,130,0,790,1,0,380,240,60,377,0,929,929
Ecuador,2004,387,208,167,29,297,34,628,238,0,692,1,0,305,66,231,419,71,959,959
Ecuador,2005,398,230,1,34,140,3,712,88,0,733,1,0,335,5,135,481,87,855,855
Ecuador,2006,475,325,126,3,145,14,896,217,0,835,1,1,360,5,140,570,90,1055,1055
Ecuador,2007,500,300,130,14,151,9,951,222,0,875,1,1,375,6,145,650,91,1111,1111
Ecuador,2008,475,180,210,9,155,11,942,274,0,825,2,0,350,5,150,760,64,1108,1108
Ecuador,2009,360,179,310,11,167,7,861,389,0,635,2,2,275,7,160,680,77,1035,1035
Ecuador,2010,400,450,650,7,159,65,1200,732,0,685,10,3,285,9,150,740,79,1424,1424
Ecuador,2011,400,425,820,65,205,143,1250,883,0,650,0,3,250,15,190,825,60,1598,1598
Ecuador,2012,400,575,1150,143,239,209,1550,1225,0,630,0,0,230,25,214,975,75,1998,1998
Ecuador,2013,315,450,1350,209,260,309,1525,1420,0,465,0,0,150,35,225,1075,70,2094,2094
Ecuador,2014,135,165,1040,309,265,410,979,1125,0,220,4,5,85,40,225,810,80,1654,1654
Ecuador,2015,120,125,825,410,265,400,890,890,0,255,5,5,135,40,225,760,60,1555,1555
Ecuador,2016,100,100,625,400,265,210,845,695,0,225,5,5,125,40,225,740,65,1320,1320
Ecuador,2017,70,89,575,210,217,237,574,648,0,170,1,3,100,37,180,484,70,1028,1028
Ecuador,2018,95,132,625,237,232,213,705,708,0,205,1,3,110,39,193,572,80,1150,1150
Ecuador,2019,140,75,370,213,240,198,486,456,0,255,1,1,115,43,197,410,85,924,924
Ecuador,2020,155,85,350,198,248,210,456,441,0,275,1,1,120,48,200,370,90,914,914
Egypt,2003,0,0,50,0,50,0,0,50,0,0,0,0,0,50,0,0,0,50,50
Egypt,2004,0,0,50,0,50,0,0,50,0,0,0,0,0,50,0,0,0,50,50
Egypt,2005,0,0,75,0,75,0,0,75,0,0,0,0,0,75,0,0,0,75,75
Egypt,2006,0,0,80,0,80,0,0,80,0,0,0,0,0,80,0,0,0,80,80
Egypt,2007,0,0,105,0,105,0,0,105,0,0,0,0,0,105,0,0,0,105,105
Egypt,2008,0,0,225,0,225,0,0,225,0,0,0,0,0,225,0,0,0,225,225
Egypt,2009,0,0,275,0,275,0,0,275,0,0,0,0,0,275,0,0,0,275,275
Egypt,2010,0,0,150,0,150,0,0,150,0,0,0,0,0,150,0,0,0,150,150
Egypt,2011,0,0,250,0,250,0,0,250,0,0,0,0,0,250,0,0,0,250,250
Egypt,2012,0,0,500,0,500,0,0,500,0,0,0,0,0,500,0,0,0,500,500
Egypt,2013,0,0,450,0,450,0,0,450,0,0,0,0,0,450,0,0,0,450,450
Egypt,2014,0,0,430,0,430,0,0,430,0,0,0,0,0,430,0,0,0,430,430
Egypt,2015,0,0,480,0,480,0,0,480,0,0,0,0,0,480,0,0,0,480,480
Egypt,2016,0,0,525,0,525,0,0,525,0,0,0,0,0,525,0,0,0,525,525
Egypt,2017,0,0,630,0,630,0,0,630,0,0,0,0,0,630,0,0,0,630,630
Egypt,2018,0,0,800,0,800,0,0,800,0,0,0,0,0,800,0,0,0,800,800
Egypt,2019,0,0,815,0,815,0,0,815,0,0,0,0,0,815,0,0,0,815,815
Egypt,2020,0,0,850,0,850,0,0,850,0,0,0,0,0,850,0,0,0,850,850
El Salvador,1961,1452,1300,0,183,104,182,1349,0,0,1452,0,0,0,98,6,49,0,1635,1635
El Salvador,1962,1930,1929,0,182,106,71,1935,0,0,1930,0,0,0,100,6,6,0,2112,2112
El Salvador,1963,1638,1523,0,71,110,70,1529,0,0,1638,0,0,0,104,6,6,0,1709,1709
El Salvador,1964,1904,1707,0,70,122,133,1719,0,0,1904,0,0,0,116,6,12,0,1974,1974
El Salvador,1965,2052,1591,0,133,125,457,1603,0,0,2052,0,0,0,118,7,12,0,2185,2185
El Salvador,1966,1810,1575,0,457,130,541,1596,0,0,1810,0,0,0,122,8,21,0,2267,2267
El Salvador,1967,1935,2087,0,541,136,223,2117,0,0,1935,0,0,0,128,8,30,0,2476,2476
El Salvador,1968,2393,1959,0,223,140,493,1983,0,0,2393,0,0,0,133,7,24,0,2616,2616
El Salvador,1969,1817,1772,0,493,145,346,1819,0,0,1817,0,0,0,137,8,47,0,2310,2310
El Salvador,1970,2468,1830,0,346,147,793,1874,0,0,2468,0,0,0,138,9,44,0,2814,2814
El Salvador,1971,2054,1594,0,793,158,1068,1621,0,0,2054,0,0,0,148,10,27,0,2847,2847
El Salvador,1972,2680,2129,0,1068,160,1427,2161,0,0,2680,0,0,0,149,11,32,0,3748,3748
El Salvador,1973,2238,2389,0,1427,168,1072,2425,0,0,2238,0,0,0,156,12,36,0,3665,3665
El Salvador,1974,2370,1840,0,1072,171,1380,1891,0,0,2370,0,0,0,158,13,51,0,3442,3442
El Salvador,1975,3800,3314,0,1380,177,1628,3375,0,0,3800,0,0,0,162,15,61,0,5180,5180
El Salvador,1976,2030,2344,0,1628,180,1110,2368,0,0,2030,0,0,0,162,18,24,0,3658,3658
El Salvador,1977,2610,2945,0,1110,185,552,2983,0,0,2610,0,0,0,165,20,38,0,3720,3720
El Salvador,1978,2800,2450,0,552,190,674,2488,0,0,2800,0,0,0,171,19,38,0,3352,3352
El Salvador,1979,3423,3341,0,674,195,521,3381,0,0,3423,0,0,0,175,20,40,0,4097,4097
El Salvador,1980,3322,2859,0,521,200,739,2904,0,0,3322,0,0,0,180,20,45,0,3843,3843
El Salvador,1981,2940,2242,0,739,200,1192,2287,0,0,2940,0,0,0,180,20,45,0,3679,3679
El Salvador,1982,2886,2103,0,1192,200,1715,2163,0,0,2886,0,0,0,180,20,60,0,4078,4078
El Salvador,1983,2800,2648,0,1715,200,1615,2700,0,0,2800,0,0,0,180,20,52,0,4515,4515
El Salvador,1984,2400,2830,0,1615,200,915,2900,0,0,2400,0,0,0,181,19,70,0,4015,4015
El Salvador,1985,2680,2391,0,915,200,934,2461,0,0,2680,0,0,0,182,18,70,0,3595,3595
El Salvador,1986,2300,2501,0,934,180,492,2562,0,0,2300,0,0,0,161,19,61,0,3234,3234
El Salvador,1987,2275,2438,0,492,180,99,2488,0,0,2275,0,0,0,162,18,50,0,2767,2767
El Salvador,1988,2538,1873,0,99,169,582,1886,0,0,2538,0,0,0,154,15,13,0,2637,2637
El Salvador,1989,1492,1679,0,582,160,221,1693,0,0,1492,0,0,0,145,15,14,0,2074,2074
El Salvador,1990,2787,2578,0,221,180,236,2592,0,0,2787,0,0,0,165,15,14,0,3008,3008
El Salvador,1991,2603,1967,0,236,180,641,2018,0,0,2603,3,0,0,165,15,48,0,2839,2839
El Salvador,1992,2357,2102,0,641,184,594,2220,0,0,2357,1,0,0,169,15,117,0,2998,2998
El Salvador,1993,2894,2900,0,594,217,315,2956,0,0,2894,1,0,0,201,16,55,0,3488,3488
El Salvador,1994,2361,2071,0,315,230,289,2157,0,0,2361,1,0,0,213,17,85,0,2676,2676
El Salvador,1995,2314,1685,0,289,235,657,1711,0,0,2314,1,0,0,211,24,25,0,2603,2603
El Salvador,1996,2325,2283,0,657,270,422,2290,0,0,2325,1,0,0,240,30,6,0,2982,2982
El Salvador,1997,2498,2728,75,422,230,30,2735,75,0,2498,1,0,0,201,29,6,0,2995,2995
El Salvador,1998,2040,1831,35,30,235,31,1839,35,0,2040,1,0,0,207,28,7,0,2105,2105
El Salvador,1999,1860,1650,25,31,227,30,1659,25,0,1860,1,0,0,198,29,8,0,1916,1916
El Salvador,2000,2612,2487,25,30,167,5,2495,25,0,2612,1,0,0,145,22,7,0,2667,2667
El Salvador,2001,1624,1493,25,5,151,2,1501,25,0,1624,1,0,0,131,20,7,0,1654,1654
El Salvador,2002,1610,1527,28,2,144,2,1536,70,0,1610,1,15,0,117,27,8,27,1682,1682
El Salvador,2003,1351,1343,25,2,142,2,1348,139,0,1351,1,3,0,31,111,4,111,1492,1492
El Salvador,2004,1343,1350,35,2,139,5,1353,152,0,1343,1,1,0,23,116,2,116,1497,1497
El Salvador,2005,1329,1250,28,5,202,5,1253,126,0,1329,1,3,0,107,95,2,95,1460,1460
El Salvador,2006,1387,1310,30,5,196,5,1315,124,0,1387,3,9,0,111,85,2,85,1516,1516
El Salvador,2007,1400,1320,31,5,192,5,1325,117,0,1400,5,14,0,120,72,0,72,1522,1522
El Salvador,2008,1650,1580,1,5,161,5,1585,96,0,1650,5,15,0,81,80,0,80,1751,1751
El Salvador,2009,1550,1506,3,5,167,32,1510,154,0,1550,4,11,0,27,140,0,140,1709,1709
El Salvador,2010,1300,1236,0,32,181,48,1240,137,0,1300,4,12,0,56,125,0,125,1469,1469
El Salvador,2011,1860,1750,10,48,347,13,1752,204,0,1860,2,14,0,167,180,0,180,2112,2112
El Salvador,2012,1200,1065,0,13,311,18,1065,181,0,1200,0,11,0,141,170,0,170,1394,1394
El Salvador,2013,1250,1185,0,18,235,18,1185,170,0,1250,0,10,0,75,160,0,160,1438,1438
El Salvador,2014,550,500,0,18,255,13,500,200,0,550,0,10,0,65,190,0,190,768,768
El Salvador,2015,700,600,0,13,275,18,600,180,0,700,0,10,0,105,170,0,170,893,893
El Salvador,2016,560,490,0,18,275,13,490,200,0,560,0,10,0,85,190,0,190,778,778
El Salvador,2017,600,520,0,13,265,28,520,200,0,600,0,10,0,75,190,0,190,813,813
El Salvador,2018,660,590,0,28,280,33,590,215,0,660,0,10,0,75,205,0,205,903,903
El Salvador,2019,650,600,0,33,285,18,600,220,0,650,0,10,0,75,210,0,210,903,903
El Salvador,2020,650,600,0,18,280,8,600,220,0,650,0,10,0,70,210,0,210,888,888
Equatorial Guinea,1961,0,110,0,0,10,0,110,0,60,120,0,0,60,10,0,0,0,120,120
Equatorial Guinea,1962,0,110,0,0,10,0,110,0,60,120,0,0,60,10,0,0,0,120,120
Equatorial Guinea,1963,0,110,0,0,10,0,110,0,60,120,0,0,60,10,0,0,0,120,120
Equatorial Guinea,1964,0,110,0,0,10,0,110,0,60,120,0,0,60,10,0,0,0,120,120
Equatorial Guinea,1965,0,120,0,0,10,0,120,0,65,130,0,0,65,10,0,0,0,130,130
Equatorial Guinea,1966,0,115,0,0,11,0,115,0,63,126,0,0,63,11,0,0,0,126,126
Equatorial Guinea,1967,0,120,0,0,10,0,120,0,65,130,0,0,65,10,0,0,0,130,130
Equatorial Guinea,1968,0,135,0,0,11,0,135,0,73,146,0,0,73,11,0,0,0,146,146
Equatorial Guinea,1969,0,115,0,0,11,0,115,0,63,126,0,0,63,11,0,0,0,126,126
Equatorial Guinea,1970,0,110,0,0,10,0,110,0,60,120,0,0,60,10,0,0,0,120,120
Equatorial Guinea,1971,0,110,0,0,10,0,110,0,60,120,0,0,60,10,0,0,0,120,120
Equatorial Guinea,1972,0,105,0,0,11,0,105,0,58,116,0,0,58,11,0,0,0,116,116
Equatorial Guinea,1973,0,35,0,0,10,0,35,0,20,45,0,0,25,10,0,0,0,45,45
Equatorial Guinea,1974,0,45,0,0,10,0,45,0,25,55,0,0,30,10,0,0,0,55,55
Equatorial Guinea,1975,0,60,0,0,10,0,60,0,35,70,0,0,35,10,0,0,0,70,70
Equatorial Guinea,1976,0,15,0,0,10,0,15,0,10,25,0,0,15,10,0,0,0,25,25
Equatorial Guinea,1977,0,0,0,0,10,0,0,0,5,10,0,0,5,10,0,0,0,10,10
Equatorial Guinea,1978,0,0,0,0,9,1,0,0,5,10,0,0,5,9,0,0,0,10,10
Equatorial Guinea,1979,0,0,0,1,8,3,0,0,5,10,0,0,5,8,0,0,0,11,11
Equatorial Guinea,1980,0,0,0,3,8,5,0,0,5,10,0,0,5,8,0,0,0,13,13
Equatorial Guinea,1981,0,0,0,5,8,12,0,0,8,15,0,0,7,8,0,0,0,20,20
Equatorial Guinea,1982,0,0,0,12,7,25,0,0,11,20,0,0,9,7,0,0,0,32,32
Equatorial Guinea,1983,0,0,0,25,7,33,0,0,7,15,0,0,8,7,0,0,0,40,40
Equatorial Guinea,1984,0,20,0,33,7,21,20,0,7,15,0,0,8,7,0,0,0,48,48
Equatorial Guinea,1985,0,10,0,21,6,20,10,0,7,15,0,0,8,6,0,0,0,36,36
Equatorial Guinea,1986,0,26,0,20,6,3,26,0,7,15,0,0,8,6,0,0,0,35,35
Equatorial Guinea,1987,0,8,0,3,6,7,8,0,8,18,0,0,10,6,0,0,0,21,21
Equatorial Guinea,1988,0,11,0,7,6,8,11,0,7,18,0,0,11,6,0,0,0,25,25
Equatorial Guinea,1989,0,10,0,8,6,7,10,0,7,15,0,0,8,6,0,0,0,23,23
Equatorial Guinea,1990,0,10,0,7,6,6,10,0,6,15,0,0,9,6,0,0,0,22,22
Equatorial Guinea,1991,0,10,0,6,6,5,10,0,0,15,0,0,15,6,0,0,0,21,21
Equatorial Guinea,1992,0,5,0,5,11,4,5,0,0,15,0,0,15,11,0,0,0,20,20
Equatorial Guinea,1993,0,2,0,4,14,3,2,0,0,15,0,0,15,14,0,0,0,19,19
Equatorial Guinea,1994,0,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3
Equatorial Guinea,1995,0,3,0,2,0,2,3,0,0,3,0,0,3,0,0,0,0,5,5
Equatorial Guinea,1996,0,2,0,2,0,2,2,0,0,2,0,0,2,0,0,0,0,4,4
Equatorial Guinea,1997,0,1,0,2,0,2,1,0,0,1,0,0,1,0,0,0,0,3,3
Equatorial Guinea,1998,0,2,0,2,0,2,2,0,0,2,0,0,2,0,0,0,0,4,4
Equatorial Guinea,1999,0,1,0,2,0,2,1,0,0,1,0,0,1,0,0,0,0,3,3
Equatorial Guinea,2000,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
Equatorial Guinea,2001,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
Equatorial Guinea,2002,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
Equatorial Guinea,2003,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2
Equatorial Guinea,2004,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,2
Ethiopia,1961,1687,921,0,196,750,212,921,0,0,1687,0,0,0,750,0,0,0,1883,1883
Ethiopia,1962,2007,1035,0,212,792,392,1035,0,0,2007,0,0,0,792,0,0,0,2219,2219
Ethiopia,1963,2073,1142,0,392,845,478,1142,0,0,2073,0,0,0,845,0,0,0,2465,2465
Ethiopia,1964,2205,1261,0,478,877,545,1261,0,0,2205,0,0,0,877,0,0,0,2683,2683
Ethiopia,1965,2416,1244,0,545,932,785,1244,0,0,2416,0,0,0,932,0,0,0,2961,2961
Ethiopia,1966,2234,1076,0,785,967,976,1076,0,0,2234,0,0,0,967,0,0,0,3019,3019
Ethiopia,1967,2426,1262,0,976,1005,1135,1262,0,0,2426,0,0,0,1005,0,0,0,3402,3402
Ethiopia,1968,2153,1298,0,1135,1045,945,1298,0,0,2153,0,0,0,1045,0,0,0,3288,3288
Ethiopia,1969,1988,1321,0,945,1080,532,1321,0,0,1988,0,0,0,1080,0,0,0,2933,2933
Ethiopia,1970,2991,1341,0,532,1120,1062,1341,0,0,2991,0,0,0,1120,0,0,0,3523,3523
Ethiopia,1971,2589,1332,0,1062,1170,1149,1332,0,0,2589,0,0,0,1170,0,0,0,3651,3651
Ethiopia,1972,2290,1426,0,1149,1225,788,1426,0,0,2290,0,0,0,1225,0,0,0,3439,3439
Ethiopia,1973,2580,1392,0,788,1270,706,1392,0,0,2580,0,0,0,1270,0,0,0,3368,3368
Ethiopia,1974,2187,964,0,706,1346,583,964,0,0,2187,0,0,0,1346,0,0,0,2893,2893
Ethiopia,1975,2488,967,0,583,1437,667,967,0,0,2488,0,0,0,1437,0,0,0,3071,3071
Ethiopia,1976,2611,1196,0,667,1600,482,1196,0,0,2611,0,0,0,1600,0,0,0,3278,3278
Ethiopia,1977,2782,716,0,482,1733,815,716,0,0,2782,0,0,0,1733,0,0,0,3264,3264
Ethiopia,1978,3143,1517,0,815,1789,652,1517,0,0,3143,0,0,0,1789,0,0,0,3958,3958
Ethiopia,1979,3142,1480,0,652,1710,604,1480,0,0,3142,0,0,0,1710,0,0,0,3794,3794
Ethiopia,1980,3188,1310,0,604,1633,849,1310,0,0,3188,0,0,0,1633,0,0,0,3792,3792
Ethiopia,1981,3264,1425,0,849,1600,1088,1425,0,0,3264,0,0,0,1600,0,0,0,4113,4113
Ethiopia,1982,3212,1327,0,1088,1616,1357,1327,0,0,3212,0,0,0,1616,0,0,0,4300,4300
Ethiopia,1983,3350,1513,0,1357,1642,1552,1513,0,0,3350,0,0,0,1642,0,0,0,4707,4707
Ethiopia,1984,3300,1632,0,1552,1572,1648,1632,0,0,3300,0,0,0,1572,0,0,0,4852,4852
Ethiopia,1985,2587,1150,0,1648,1500,1585,1150,0,0,2587,0,0,0,1500,0,0,0,4235,4235
Ethiopia,1986,2833,1217,0,1585,1540,1661,1217,0,0,2833,0,0,0,1540,0,0,0,4418,4418
Ethiopia,1987,2700,1223,0,1661,1666,1472,1223,0,0,2700,0,0,0,1666,0,0,0,4361,4361
Ethiopia,1988,3200,1385,0,1472,1477,1810,1385,0,0,3200,0,0,0,1477,0,0,0,4672,4672
Ethiopia,1989,3400,2000,0,1810,1650,1560,2000,0,0,3400,0,0,0,1650,0,0,0,5210,5210
Ethiopia,1990,3400,1600,0,1560,1600,1760,1600,0,0,3400,0,0,0,1600,0,0,0,4960,4960
Ethiopia,1991,3500,1400,0,1760,1900,1960,1400,0,0,3500,0,0,0,1900,0,0,0,5260,5260
Ethiopia,1992,3000,2100,0,1960,1600,1260,2100,0,0,3000,0,0,0,1600,0,0,0,4960,4960
Ethiopia,1993,3500,2200,0,1260,1500,1060,2200,0,0,3500,0,0,0,1500,0,0,0,4760,4760
Ethiopia,1994,3700,2200,0,1060,1500,1060,2200,0,0,3700,0,0,0,1500,0,0,0,4760,4760
Ethiopia,1995,3800,2100,0,1060,1500,1260,2100,0,0,3800,0,0,0,1500,0,0,0,4860,4860
Ethiopia,1996,3800,2500,0,1260,1500,1060,2500,0,0,3800,0,0,0,1500,0,0,0,5060,5060
Ethiopia,1997,3800,2700,0,1060,1500,660,2700,0,0,3800,0,0,0,1500,0,0,0,4860,4860
Ethiopia,1998,3833,2083,0,660,1583,827,2083,0,0,3833,0,0,0,1583,0,0,0,4493,4493
Ethiopia,1999,3867,1750,0,827,1633,1311,1750,0,0,3867,0,0,0,1633,0,0,0,4694,4694
Ethiopia,2000,3505,2005,0,1311,1633,1178,2005,0,0,3505,0,0,0,1633,0,0,0,4816,4816
Ethiopia,2001,2768,1418,0,1178,1667,861,1418,0,0,2768,0,0,0,1667,0,0,0,3946,3946
Ethiopia,2002,3756,1939,0,861,1833,845,1939,0,0,3756,0,0,0,1833,0,0,0,4617,4617
Ethiopia,2003,3693,2277,0,845,1833,428,2277,0,0,3693,0,0,0,1833,0,0,0,4538,4538
Ethiopia,2004,3875,2200,0,428,1800,303,2200,0,0,3875,0,0,0,1800,0,0,0,4303,4303
Ethiopia,2005,4068,2250,0,303,1825,296,2250,0,0,4068,0,0,0,1825,0,0,0,4371,4371
Ethiopia,2006,4500,2750,0,296,1826,220,2750,0,0,4500,0,0,0,1826,0,0,0,4796,4796
Ethiopia,2007,5000,3000,0,220,2000,220,3000,0,0,5000,0,0,0,2000,0,0,0,5220,5220
Ethiopia,2008,5000,2800,0,220,2300,120,2800,0,0,5000,0,0,0,2300,0,0,0,5220,5220
Ethiopia,2009,5500,3000,0,120,2500,120,3000,0,0,5500,0,0,0,2500,0,0,0,5620,5620
Ethiopia,2010,6000,3250,0,120,2800,70,3250,0,0,6000,0,0,0,2800,0,0,0,6120,6120
Ethiopia,2011,6125,3235,0,70,2860,100,3235,0,0,6125,0,0,0,2860,0,0,0,6195,6195
Ethiopia,2012,6320,3140,0,100,3050,230,3140,0,0,6320,0,0,0,3050,0,0,0,6420,6420
Ethiopia,2013,6500,3500,0,230,3130,100,3500,0,0,6500,0,0,0,3130,0,0,0,6730,6730
Ethiopia,2014,6345,3285,0,100,3120,40,3285,0,0,6345,0,0,0,3120,0,0,0,6445,6445
Ethiopia,2015,6475,3500,0,40,2985,30,3500,0,0,6475,0,0,0,2985,0,0,0,6515,6515
Ethiopia,2016,6510,3405,0,30,3110,25,3405,0,0,6510,0,0,0,3110,0,0,0,6540,6540
Ethiopia,2017,6943,3853,0,25,3100,15,3853,0,0,6943,0,0,0,3100,0,0,0,6968,6968
Ethiopia,2018,7055,3893,0,15,3150,27,3893,0,0,7055,0,0,0,3150,0,0,0,7070,7070
Ethiopia,2019,7250,3980,0,27,3270,27,3980,0,0,7250,0,0,0,3270,0,0,0,7277,7277
Ethiopia,2020,7350,4000,0,27,3350,27,4000,0,0,7350,0,0,0,3350,0,0,0,7377,7377
European Union,2003,0,0,42490,12000,41580,12450,720,42750,0,0,720,0,0,39755,1825,0,260,54750,54750
European Union,2004,0,0,41860,12450,40705,13000,830,42085,0,0,830,0,0,38865,1840,0,225,54535,54535
European Union,2005,0,0,41300,13000,39120,13810,1370,41300,0,0,890,0,0,37295,1825,480,0,54300,54300
European Union,2006,0,0,42125,13810,43675,10925,1335,42125,0,0,1030,0,0,41735,1940,305,0,55935,55935
European Union,2007,0,0,44730,10925,41320,12900,1435,44730,0,0,1030,0,0,39145,2175,405,0,55655,55655
European Union,2008,0,0,43900,12900,42965,12775,1060,43900,0,0,1000,0,0,40745,2220,60,0,56800,56800
European Union,2009,0,0,43680,12775,39120,16325,1010,43680,0,0,910,0,0,37090,2030,100,0,56455,56455
European Union,2010,0,0,44525,16325,49070,10850,930,44525,0,0,890,0,0,47010,2060,40,0,60850,60850
European Union,2011,0,0,44610,10850,41350,12900,1210,44610,0,0,880,0,0,39390,1960,330,0,55460,55460
European Union,2012,0,0,43950,12900,45250,10400,1200,43950,0,0,960,0,0,43005,2245,240,0,56850,56850
European Union,2013,0,0,45070,10400,43275,10845,1350,45070,0,0,1070,0,0,40930,2345,280,0,55470,55470
European Union,2014,0,0,44650,10845,41475,12400,1620,44650,0,0,1185,0,0,39195,2280,435,0,55495,55495
European Union,2015,0,0,45140,12400,43870,12225,1445,45140,0,0,1220,0,0,41390,2480,225,0,57540,57540
European Union,2016,0,0,46150,12225,44495,12100,1780,46150,0,0,1260,0,0,41990,2505,520,0,58375,58375
European Union,2017,0,0,46050,12100,42345,13900,1905,46050,0,0,1395,0,0,39855,2490,510,0,58150,58150
European Union,2018,0,0,47430,13900,45700,13500,2130,47430,0,0,1450,0,0,43480,2220,680,0,61330,61330
European Union,2019,0,0,49075,13500,46055,14400,2120,49075,0,0,1340,0,0,44055,2000,780,0,62575,62575
European Union,2020,0,0,48000,14400,46200,14000,2200,48000,0,0,1500,0,0,44200,2000,700,0,62400,62400
Gabon,1961,0,13,0,0,1,0,13,0,0,14,0,0,14,1,0,0,0,14,14
Gabon,1962,0,18,0,0,1,0,18,0,0,19,0,0,19,1,0,0,0,19,19
Gabon,1963,0,23,0,0,1,0,23,0,0,24,0,0,24,1,0,0,0,24,24
Gabon,1964,0,15,0,0,1,0,15,0,0,16,0,0,16,1,0,0,0,16,16
Gabon,1965,0,16,0,0,1,7,16,0,0,24,0,0,24,1,0,0,0,24,24
Gabon,1966,0,23,0,7,1,1,23,0,0,18,0,0,18,1,0,0,0,25,25
Gabon,1967,0,13,0,1,1,0,13,0,0,13,0,0,13,1,0,0,0,14,14
Gabon,1968,0,12,0,0,1,3,12,0,0,16,0,0,16,1,0,0,0,16,16
Gabon,1969,0,5,0,3,1,4,5,0,0,7,0,0,7,1,0,0,0,10,10
Gabon,1970,0,9,0,4,1,5,9,0,0,11,0,0,11,1,0,0,0,15,15
Gabon,1971,0,13,0,5,1,8,13,0,0,17,0,0,17,1,0,0,0,22,22
Gabon,1972,0,1,0,8,1,17,1,0,0,11,0,0,11,1,0,0,0,19,19
